Artist Nationality,artist_iso3,Country of Subject: ,iso3,artist_name,Author WikiLink,title,Keep,Nudity,image_url,work_url,Location Reason,Author Background,birth_date,death_date,birth_place,source,tags,More info,is_local,filepath,artwork_date,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CMR,Cameroon,CMR,,,Prestige Chair,keep,,https://openaccess-cdn.clevelandart.org/1983.33/1983.33_web.jpg,https://clevelandart.org/art/1983.33,,,,,,cleveland,Wood and paint,CC0,FALSE,,1800s,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CMR,Cameroon,CMR,,,Prestige stool (Kuo fo),keep,,https://openaccess-cdn.clevelandart.org/2006.138/2006.138_web.jpg,https://clevelandart.org/art/2006.138,,,,,,cleveland,"Wood, cotton, plant fiber, glass beads, and indigo",CC0,FALSE,,possibly 1800s,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Chile,CHL,Alberto Valenzuela Llanos,,Q114885820,keep,,http://commons.wikimedia.org/wiki/Special:FilePath/Puesta%20de%20sol.jpg,https://www.wikidata.org/wiki/Q114885820,,,,,,wikidata,,public domain (Wikimedia Commons),FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Kazakhstan,KAZ,Q4454298,,Q131903461,keep,,http://commons.wikimedia.org/wiki/Special:FilePath/Stamp%20of%20Kazakhstan%20093.jpg,https://www.wikidata.org/wiki/Q131903461,,,,,,wikidata,,public domain (Wikimedia Commons),FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BFA,Burkina Faso,BFA,,,Ram Mask (Bolo),keep,,https://openaccess-cdn.clevelandart.org/2016.56/2016.56_web.jpg,https://clevelandart.org/art/2016.56,,,,,,cleveland,Wood and paint,CC0,FALSE,,possibly early 1900s,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMN,Oman,OMN,,,Ring,keep,,https://openaccess-cdn.clevelandart.org/1916.377/1916.377_web.jpg,https://clevelandart.org/art/1916.377,,,,,,cleveland,silver,CC0,FALSE,,early 1900s,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Ghana,GHA,"Asante
 Ghana
 Coastal West Africa",,Royal Chair (Akonkromfi),keep,,"https://www.artic.edu/iiif/2/d5a271dc-cb9e-4040-561d-158956db94d4/full/843,/0/default.jpg",https://www.artic.edu/artworks/155988,,,,,,aic,,public domain,FALSE,,Probably mid–/late 19th century,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NPL,Nepal,NPL,,,Royal Female Donor,keep,,https://openaccess-cdn.clevelandart.org/1978.89/1978.89_web.jpg,https://clevelandart.org/art/1978.89,,,,,,cleveland,bronze,CC0,FALSE,,c. 1500,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PNG,Papua New Guinea,PNG,,,"Sacred anthropomorphic figure, New Ireland, Papua New Guinea.",keep,,"https://iiif.wellcomecollection.org/image/M0016051.jpg/full/512,/0/default.jpg",https://www.europeana.eu/item/9200579/d6wzjd9e?utm_source=api&utm_medium=api&utm_campaign=caugeoppityr,,,,,,europeana,,open,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHL,Chile,CHL,,,Sacrificer,keep,,https://openaccess-cdn.clevelandart.org/1996.293/1996.293_web.jpg,https://clevelandart.org/art/1996.293,,,,,,cleveland,carved bone,CC0,FALSE,,400–1000,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Bolivia,BOL,Melchor Pérez de Holguín,,Saint Christopher,keep,,http://commons.wikimedia.org/wiki/Special:FilePath/Melchor%20P%C3%A9rez%20Holguin%20-%20Saint%20Christopher%20-%202018.652.2%20-%20Metropolitan%20Museum%20of%20Art.jpg,https://www.wikidata.org/wiki/Q104413131,,,,,,wikidata,,public domain (Wikimedia Commons),FALSE,,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GAB,Gabon,GAB,,,Sculptural Element from a Reliquary Ensemble (mbulu ngulu),keep,,https://openaccess-cdn.clevelandart.org/2005.2/2005.2_web.jpg,https://clevelandart.org/art/2005.2,,,,,,cleveland,"Wood, copper alloy, and iron",CC0,FALSE,,probably 1800s,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BTN,Bhutan,BTN,,,"Skull Mask, Bhutan",keep,,"https://iiif.wellcomecollection.org/image/L0037057.jpg/full/512,/0/default.jpg",https://www.europeana.eu/item/9200579/wugfttq4?utm_source=api&utm_medium=api&utm_campaign=caugeoppityr,,,,,,europeana,,open,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GIN,Guinea,GIN,,,Snake mask,keep,,http://commons.wikimedia.org/wiki/Special:FilePath/Guinea%2C%20nalu%2C%20parte%20superiore%20di%20una%20maschera%20mbanchong%20a%20forma%20di%20serpente%2C%20xix-inizio%20xx%20sec.%2001.JPG,https://www.wikidata.org/wiki/Q115695445,,,,,,wikidata,,public domain (Wikimedia Commons),FALSE,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MOZ,Mozambique,MOZ,,,Snuff Container,keep,,https://openaccess-cdn.clevelandart.org/2010.200/2010.200_web.jpg,https://clevelandart.org/art/2010.200,,,,,,cleveland,Gourd and copper alloy,CC0,FALSE,,1800s–1900s,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BDI,Burundi,BDI,,,Spike fiddle (endingidi or iningidi),keep,,https://openaccess-cdn.clevelandart.org/1929.347/1929.347_web.jpg,https://clevelandart.org/art/1929.347,,,,,,cleveland,"Wood, snakeskin, and plant fiber",CC0,FALSE,,1900s,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PNG,Papua New Guinea,PNG,,,Spirit Board,keep,,https://openaccess-cdn.clevelandart.org/1971.154/1971.154_web.jpg,https://clevelandart.org/art/1971.154,,,,,,cleveland,painted wood,CC0,FALSE,,before 1930,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gandhara,PAK,Pakistan,PAK,"Pakistan
 Ancient region of Gandhara",,Standing Bodhisattva with Human-Figure Necklace,keep,,"https://www.artic.edu/iiif/2/483decb0-fc13-df85-6c68-1d57b6246fc8/full/843,/0/default.jpg",https://www.artic.edu/artworks/151086,,,,,,aic,,public domain,FALSE,,"Kushan period, 2nd/3rd century",,,,,,,,,,,,,,,,,,,,,,,,,,,
,PAK,Pakistan,PAK,,,Standing Buddha,keep,,https://openaccess-cdn.clevelandart.org/1972.43/1972.43_web.jpg,https://clevelandart.org/art/1972.43,,,,,,cleveland,schist,CC0,FALSE,,150–200 CE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COD,Democratic Republic of the Congo,COD,,,"Statue nkisi nkonde, yombé",keep,,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9tiche%20%C3%A0%20clous%20Yombe%20ou%20Woyo%20%28Mus%C3%A9e%20du%20quai%20Branly%2C%20Paris%29%20%2855224817180%29.png,https://www.wikidata.org/wiki/Q60492834,,,,,,wikidata,,public domain (Wikimedia Commons),FALSE,,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COD,Democratic Republic of the Congo,COD,,,Stool,keep,,https://openaccess-cdn.clevelandart.org/1929.320/1929.320_web.jpg,https://clevelandart.org/art/1929.320,,,,,,cleveland,wood,CC0,FALSE,,by 1928,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,CUW,Curaçao,CUW,Ada Vorhaus Gabriel,,Street in Curaçao,keep,,https://nrs.harvard.edu/urn-3:HUAM:INV162364_dynmc,https://www.harvardartmuseums.org/collections/object/255897,,,,,,harvard,Lithograph,public domain,FALSE,,20th century,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kathmandu Valley,NPL,Nepal,NPL,"Nepal
 Kathmandu Valley",,Tantric Deities Hevajra and Nairatmya in Ritual Embrace (Yab-Yum),keep,,"https://www.artic.edu/iiif/2/cf932528-92bb-77f8-51d0-145f681643df/full/843,/0/default.jpg",https://www.artic.edu/artworks/137222,,,,,,aic,,public domain,FALSE,,c. 1600,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GNB,Guinea-Bissau,GNB,,,"textil, textile",keep,,https://collections.smvk.se/carlotta-em/web/image/zoom/25086973/2020.01.0001_alt01.jpg,https://www.europeana.eu/item/91619/SMVK_EM_objekt_25086968?utm_source=api&utm_medium=api&utm_campaign=caugeoppityr,,,,,,europeana,,open,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Bhutan,BTN,Bhutan,,Tribal Bracelet,keep,,"https://www.artic.edu/iiif/2/71c38485-ce61-b8fc-cd4a-bce221fe39b9/full/843,/0/default.jpg",https://www.artic.edu/artworks/60896,,,,,,aic,,public domain,FALSE,,mid–19th century,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nassau (Bahama's),BHS,Bahamas,BHS,anoniem,,"Trimming Sponge, Nassau Bahamas",keep,,https://iiif.micr.io/TvOgt/full/max/0/default.jpg,https://www.rijksmuseum.nl/en/collection/NG-2022-1-2-2028,,,,,,rijksmuseum,karton,public domain,FALSE,,ca. 1906 - ca. 1922,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Honduras,HND,"Classic Maya
 Ulúa River Valley, Honduras or Petén region, Guatemala",,Tripod Vessel Depicting Monkey Hunters and Traders,keep,,"https://www.artic.edu/iiif/2/6040a1f6-8e4b-542b-bef1-5819619bf489/full/843,/0/default.jpg",https://www.artic.edu/artworks/210033,,,,,,aic,,public domain,FALSE,,850–950,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Ethiopia,ETH,"Central Ethiopia
 Eastern and Southern Africa",,Triptych,keep,,"https://www.artic.edu/iiif/2/ea1e9c35-df65-1d51-96a0-73c772e18990/full/843,/0/default.jpg",https://www.artic.edu/artworks/185651,,,,,,aic,,public domain,FALSE,,Late 17th century,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italian,DMA,Dominica,DMA,Agostino Brunias,,"Two Women of Color, Dominica [French Mulatress of Dominica and a Negro Woman in their Proper Dress]",keep,,https://nrs.harvard.edu/urn-3:HUAM:LEG281323,https://www.harvardartmuseums.org/collections/object/222160,,,,,,harvard,,public domain,FALSE,,c. 1765-1790,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carchi,ECU,Ecuador,ECU,"Carchi
 Carchi province, Ecuador",,Urn Painted with a Geometric Textile-like Pattern,keep,,"https://www.artic.edu/iiif/2/30f1f6b4-c347-2f5d-787b-70fb16f3d024/full/843,/0/default.jpg",https://www.artic.edu/artworks/25866,,,,,,aic,,public domain,FALSE,,1100–1500,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SOM,Somalia,SOM,,,"Väggmaterial av flätat gräs, typiskt för nomadhus i Somalia",keep,,https://sokisamlingar.sormlandsmuseum.se/files/original/24c346fbe51904fa3bc584bf1644ebb2.jpg,https://www.europeana.eu/item/916123/SLM_item_319677?utm_source=api&utm_medium=api&utm_campaign=caugeoppityr,,,,,,europeana,,open,FALSE,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Bolivia,BOL,Melchor Pérez de Holguín,,Virgin of the Rosary,keep,,http://commons.wikimedia.org/wiki/Special:FilePath/Melchor%20P%C3%A9rez%20Holgu%C3%ADn%20-%20Virgin%20of%20the%20Rosary%20-%201994.37.3%20-%20Dallas%20Museum%20of%20Art.jpg,https://www.wikidata.org/wiki/Q79136024,,,,,,wikidata,,public domain (Wikimedia Commons),FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spitsbergen,SJM,Spitsbergen,SJM,Hessel Gerritsz,,Walrus bij Spitsbergen,keep,,https://iiif.micr.io/wOjbJ/full/max/0/default.jpg,https://www.rijksmuseum.nl/en/collection/RP-P-OB-52.602,,,,,,rijksmuseum,papier,public domain,FALSE,,1591 - 1632,,,,,,,,,,,,,,,,,,,,,,,,,,,
Åland,ALA,Åland,ALA,Erik Jönssen Dahlberg,,Wapen van Åland,keep,,https://iiif.micr.io/hDfFG/full/max/0/default.jpg,https://www.rijksmuseum.nl/en/collection/BI-1924-103-213,,,,,,rijksmuseum,papier,public domain,FALSE,,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TJK,Tajikistan,TJK,,,Wedding Veil,keep,,https://openaccess-cdn.clevelandart.org/1916.1235/1916.1235_web.jpg,https://clevelandart.org/art/1916.1235,,,,,,cleveland,"silk, cotton, embroidery",CC0,FALSE,,1800s,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AGO,Angola,AGO,,,Whistle,keep,,https://openaccess-cdn.clevelandart.org/1915.442/1915.442_web.jpg,https://clevelandart.org/art/1915.442,,,,,,cleveland,Probably hippopotamus ivory,CC0,FALSE,,late 1800s,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TKM,Turkmenistan,TKM,,,Woman’s Mantle (Chyrpy),keep,,https://openaccess-cdn.clevelandart.org/2010.192/2010.192_web.jpg,https://clevelandart.org/art/2010.192,,,,,,cleveland,"Exterior: silk; plain weave; embroidery: chain stitch; Trim: silk; tablet-woven with fringe; Lining: cotton; plain weave, block printed",CC0,FALSE,,late 1800s–early 1900s,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CMR,Cameroon,CMR,,,"Wood carving, Dr. Simpson, Cameroon.",keep,,"https://iiif.wellcomecollection.org/image/L0025761.jpg/full/512,/0/default.jpg",https://www.europeana.eu/item/9200579/s38f24df?utm_source=api&utm_medium=api&utm_campaign=caugeoppityr,,,,,,europeana,,open,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MDG,Madagascar,MDG,,,Wrapper (Lamba Akotifahana),keep,,https://openaccess-cdn.clevelandart.org/2025.272/2025.272_web.jpg,https://clevelandart.org/art/2025.272,,,,,,cleveland,Silk (Bombyx mori),CC0,FALSE,,1800s,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguayan,URY,Uruguay,URY,Carmelo Arden Quin,,Aleatory 6,keep,,https://nrs.harvard.edu/urn-3:HUAM:811007,https://www.harvardartmuseums.org/collections/object/386250,,,,,,harvard,,© President and Fellows of Harvard College,FALSE,,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Chile,CHL,Alberto Valenzuela Llanos,,Puesta de sol,keep,,http://commons.wikimedia.org/wiki/Special:FilePath/Puesta%20de%20sol.jpg,https://www.wikidata.org/wiki/Q114885820,,,,,,wikidata,,public domain (Wikimedia Commons),FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Kazakhstan,KAZ,Q4454298,,Stamp of Kazakhstan,keep,,http://commons.wikimedia.org/wiki/Special:FilePath/Stamp%20of%20Kazakhstan%20093.jpg,https://www.wikidata.org/wiki/Q131903461,,,,,,wikidata,,public domain (Wikimedia Commons),FALSE,,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,
